path,label
"cruise,up,up,FALSE;cruise,up,up,FALSE;cruise,down,moving,FALSE;descent,down,moving,FALSE;descent,up,up,FALSE",1
"landed,up,up,FALSE;landed,down,moving,FALSE;landed,up,up,FALSE;landed,down,moving,FALSE;landed,down,moving,FALSE",1
"descent,down,down,TRUE;descent,down,moving,FALSE;descent,down,down,TRUE;descent,down,moving,FALSE;descent,down,moving,FALSE",1
"descent,down,down,TRUE;descent,down,moving,FALSE;cruise,up,up,FALSE;cruise,up,up,FALSE;cruise,up,up,FALSE",1
"cruise,up,up,FALSE;cruise,up,up,FALSE;cruise,up,up,FALSE;descent,down,moving,FALSE;descent,down,down,TRUE",1
"cruise,up,up,FALSE;descent,down,moving,FALSE;descent,down,moving,FALSE;descent,down,moving,FALSE;landed,down,down,TRUE",1
"landed,up,up,FALSE;landed,up,up,FALSE;landed,up,up,FALSE;landed,up,up,FALSE;landed,down,down,TRUE",1
"cruise,up,up,FALSE;cruise,up,up,FALSE;descent,down,down,TRUE;cruise,up,up,FALSE;landed,down,moving,FALSE",1
"descent,up,up,FALSE;descent,up,up,FALSE;cruise,up,up,FALSE;cruise,up,up,FALSE;descent,down,down,TRUE",1
"descent,down,moving,FALSE;descent,up,up,FALSE;landed,down,moving,FALSE;landed,down,down,TRUE;landed,down,down,TRUE",1
"descent,down,down,TRUE;cruise,up,up,FALSE;cruise,down,moving,FALSE;cruise,up,up,FALSE;descent,up,up,FALSE",1
"descent,down,moving,FALSE;descent,down,down,TRUE;descent,down,down,TRUE;landed,down,moving,FALSE;landed,down,down,TRUE",1
"descent,down,down,TRUE;descent,up,up,FALSE;descent,down,down,TRUE;landed,down,moving,FALSE;landed,down,down,TRUE",1
"cruise,up,up,FALSE;cruise,up,up,FALSE;landed,down,down,TRUE;landed,up,up,FALSE;landed,down,down,TRUE",1
"descent,down,down,TRUE;descent,down,moving,FALSE;cruise,up,up,FALSE;cruise,up,up,FALSE;descent,up,up,FALSE",1
"descent,down,down,TRUE;descent,down,down,TRUE;landed,down,down,TRUE;landed,up,up,FALSE;landed,down,down,TRUE",1
"descent,down,down,TRUE;cruise,up,up,FALSE;cruise,up,up,FALSE;descent,down,down,TRUE;descent,up,up,FALSE",1
"descent,down,moving,FALSE;descent,down,down,TRUE;descent,down,moving,FALSE;cruise,up,up,FALSE;descent,up,up,FALSE",1
"descent,down,moving,FALSE;descent,down,down,TRUE;descent,down,moving,FALSE;descent,down,moving,FALSE;landed,down,moving,FALSE",1
"descent,down,down,TRUE;descent,down,down,TRUE;landed,down,down,TRUE;landed,down,moving,FALSE;landed,down,moving,FALSE",1
"descent,up,up,FALSE;landed,up,up,FALSE;landed,down,down,TRUE;landed,down,moving,FALSE;landed,down,down,TRUE",1
"cruise,up,up,FALSE;landed,down,moving,FALSE;landed,up,up,FALSE;landed,down,moving,FALSE;landed,down,moving,FALSE",1
"cruise,up,up,FALSE;descent,up,up,FALSE;cruise,up,up,FALSE;landed,down,moving,FALSE;landed,down,down,TRUE",1
"descent,up,up,FALSE;descent,down,moving,FALSE;cruise,up,up,FALSE;cruise,down,moving,FALSE;landed,down,moving,FALSE",1
"cruise,up,up,FALSE;cruise,up,up,FALSE;cruise,up,up,FALSE;cruise,down,moving,FALSE;landed,down,moving,FALSE",1
"cruise,up,up,FALSE;cruise,up,up,FALSE;cruise,up,up,FALSE;landed,down,down,TRUE;landed,down,down,TRUE",1
"cruise,up,up,FALSE;descent,down,moving,FALSE;landed,up,up,FALSE;landed,down,moving,FALSE;landed,down,down,TRUE",1
"descent,down,down,TRUE;cruise,down,moving,FALSE;cruise,up,up,FALSE;cruise,down,moving,FALSE;descent,down,moving,FALSE",1
"landed,down,down,TRUE;landed,down,moving,FALSE;landed,down,moving,FALSE;landed,up,up,FALSE;landed,up,up,FALSE",1
"descent,down,moving,FALSE;cruise,up,up,FALSE;descent,up,up,FALSE;descent,up,up,FALSE;landed,down,moving,FALSE",1
"descent,down,moving,FALSE;landed,up,up,FALSE;landed,down,moving,FALSE;landed,down,down,TRUE;landed,down,down,TRUE",1
"cruise,up,up,FALSE;descent,down,moving,FALSE;descent,up,up,FALSE;cruise,up,up,FALSE;landed,up,up,FALSE",1
"cruise,up,up,FALSE;descent,up,up,FALSE;landed,down,down,TRUE;landed,up,up,FALSE;landed,down,down,TRUE",1
"cruise,up,up,FALSE;descent,down,moving,FALSE;descent,up,up,FALSE;descent,down,moving,FALSE;cruise,up,up,FALSE",1
"descent,down,down,TRUE;descent,down,moving,FALSE;cruise,up,up,FALSE;landed,down,moving,FALSE;landed,up,up,FALSE",1
"cruise,up,up,FALSE;cruise,up,up,FALSE;cruise,up,up,FALSE;descent,down,down,TRUE;cruise,up,up,FALSE",1
"cruise,up,up,FALSE;descent,up,up,FALSE;landed,up,up,FALSE;landed,down,moving,FALSE;landed,down,down,TRUE",1
"landed,down,moving,FALSE;landed,down,moving,FALSE;landed,down,moving,FALSE;landed,down,moving,FALSE;landed,up,up,FALSE",1
"cruise,up,up,FALSE;descent,down,moving,FALSE;cruise,down,moving,FALSE;landed,down,moving,FALSE;landed,down,down,TRUE",1
"cruise,down,moving,FALSE;descent,down,moving,FALSE;descent,down,down,TRUE;landed,down,moving,FALSE;landed,down,down,TRUE",1
"descent,down,down,TRUE;descent,down,moving,FALSE;descent,down,moving,FALSE;cruise,up,up,FALSE;landed,down,moving,FALSE",1
"descent,down,down,TRUE;landed,up,up,FALSE;landed,down,down,TRUE;landed,down,moving,FALSE;landed,up,up,FALSE",1
"descent,up,up,FALSE;descent,down,down,TRUE;landed,down,moving,FALSE;landed,down,down,TRUE;landed,down,down,TRUE",1
"descent,down,moving,FALSE;cruise,down,moving,FALSE;cruise,up,up,FALSE;landed,down,moving,FALSE;landed,up,up,FALSE",1
"cruise,up,up,FALSE;landed,up,up,FALSE;landed,up,up,FALSE;landed,down,moving,FALSE;landed,down,down,TRUE",1
"descent,down,down,TRUE;descent,down,moving,FALSE;cruise,down,moving,FALSE;cruise,up,up,FALSE;descent,up,up,FALSE",1
"cruise,up,up,FALSE;descent,up,up,FALSE;landed,down,down,TRUE;landed,down,moving,FALSE;landed,down,down,TRUE",1
"cruise,up,up,FALSE;descent,down,moving,FALSE;descent,down,down,TRUE;descent,up,up,FALSE;landed,down,down,TRUE",1
"cruise,up,up,FALSE;descent,down,moving,FALSE;descent,down,down,TRUE;cruise,down,moving,FALSE;cruise,up,up,FALSE",1
"cruise,up,up,FALSE;cruise,up,up,FALSE;descent,down,down,TRUE;cruise,up,up,FALSE;descent,down,moving,FALSE",1
"cruise,up,up,FALSE;cruise,up,up,FALSE;cruise,up,up,FALSE;landed,down,down,TRUE;landed,down,moving,FALSE",1
"cruise,up,up,FALSE;descent,down,moving,FALSE;descent,down,moving,FALSE;landed,down,moving,FALSE;landed,up,up,FALSE",1
"cruise,up,up,FALSE;cruise,up,up,FALSE;descent,up,up,FALSE;descent,up,up,FALSE;descent,up,up,FALSE",1
"descent,up,up,FALSE;descent,up,up,FALSE;landed,down,down,TRUE;landed,down,moving,FALSE;landed,down,down,TRUE",1
"descent,down,moving,FALSE;cruise,up,up,FALSE;cruise,down,moving,FALSE;cruise,up,up,FALSE;landed,down,moving,FALSE",1
"cruise,up,up,FALSE;descent,down,moving,FALSE;cruise,up,up,FALSE;cruise,up,up,FALSE;descent,up,up,FALSE",1
"descent,down,moving,FALSE;descent,down,moving,FALSE;landed,up,up,FALSE;landed,up,up,FALSE;landed,down,moving,FALSE",1
"cruise,down,moving,FALSE;cruise,up,up,FALSE;cruise,up,up,FALSE;landed,down,down,TRUE;landed,down,moving,FALSE",1
"descent,down,down,TRUE;descent,down,moving,FALSE;descent,down,moving,FALSE;descent,down,moving,FALSE;landed,up,up,FALSE",1
"cruise,up,up,FALSE;cruise,up,up,FALSE;cruise,up,up,FALSE;descent,down,down,TRUE;landed,down,moving,FALSE",1
"descent,down,down,TRUE;cruise,up,up,FALSE;cruise,up,up,FALSE;descent,down,down,TRUE;landed,up,up,FALSE",1
"cruise,down,moving,FALSE;cruise,up,up,FALSE;cruise,down,moving,FALSE;landed,up,up,FALSE;landed,down,down,TRUE",1
"descent,down,down,TRUE;cruise,up,up,FALSE;descent,up,up,FALSE;landed,up,up,FALSE;landed,down,moving,FALSE",1
"cruise,down,moving,FALSE;cruise,up,up,FALSE;cruise,up,up,FALSE;descent,down,moving,FALSE;cruise,up,up,FALSE",1
"descent,down,moving,FALSE;cruise,up,up,FALSE;landed,down,moving,FALSE;landed,down,down,TRUE;landed,down,down,TRUE",1
"descent,down,down,TRUE;cruise,up,up,FALSE;descent,down,moving,FALSE;cruise,down,moving,FALSE;cruise,up,up,FALSE",1
"cruise,up,up,FALSE;descent,down,moving,FALSE;cruise,up,up,FALSE;descent,down,moving,FALSE;cruise,up,up,FALSE",1
"descent,down,down,TRUE;cruise,up,up,FALSE;descent,up,up,FALSE;landed,down,down,TRUE;landed,down,moving,FALSE",1
"descent,down,moving,FALSE;descent,down,moving,FALSE;landed,down,moving,FALSE;landed,up,up,FALSE;landed,down,moving,FALSE",1
"descent,down,moving,FALSE;descent,down,down,TRUE;cruise,up,up,FALSE;landed,down,moving,FALSE;landed,down,down,TRUE",1
"cruise,up,up,FALSE;cruise,down,moving,FALSE;descent,down,moving,FALSE;landed,up,up,FALSE;landed,down,moving,FALSE",1
"cruise,up,up,FALSE;cruise,up,up,FALSE;descent,down,moving,FALSE;descent,down,down,TRUE;descent,down,down,TRUE",1
"descent,down,moving,FALSE;cruise,down,moving,FALSE;landed,down,moving,FALSE;landed,down,down,TRUE;landed,up,up,FALSE",1
"descent,down,down,TRUE;cruise,up,up,FALSE;landed,up,up,FALSE;landed,up,up,FALSE;landed,down,moving,FALSE",1
"descent,down,moving,FALSE;descent,up,up,FALSE;cruise,up,up,FALSE;descent,down,moving,FALSE;landed,down,down,TRUE",1
"cruise,down,moving,FALSE;cruise,up,up,FALSE;cruise,up,up,FALSE;descent,down,moving,FALSE;landed,down,down,TRUE",1
"descent,up,up,FALSE;descent,up,up,FALSE;descent,down,moving,FALSE;descent,down,down,TRUE;landed,up,up,FALSE",1
"cruise,up,up,FALSE;landed,down,moving,FALSE;landed,down,moving,FALSE;landed,down,moving,FALSE;landed,up,up,FALSE",1
"descent,down,down,TRUE;descent,down,moving,FALSE;descent,down,down,TRUE;descent,down,down,TRUE;landed,down,down,TRUE",1
"descent,down,down,TRUE;descent,down,moving,FALSE;descent,down,moving,FALSE;descent,down,moving,FALSE;descent,down,down,TRUE",1
"descent,down,down,TRUE;descent,down,moving,FALSE;descent,down,down,TRUE;descent,down,moving,FALSE;landed,down,down,TRUE",1
"cruise,up,up,FALSE;descent,down,moving,FALSE;descent,down,down,TRUE;landed,down,moving,FALSE;landed,up,up,FALSE",1
"descent,down,down,TRUE;landed,down,moving,FALSE;landed,up,up,FALSE;landed,down,moving,FALSE;landed,down,moving,FALSE",1
"descent,up,up,FALSE;descent,up,up,FALSE;descent,down,down,TRUE;landed,up,up,FALSE;landed,down,down,TRUE",1
"cruise,down,moving,FALSE;cruise,down,moving,FALSE;cruise,down,moving,FALSE;cruise,down,moving,FALSE;cruise,up,up,FALSE",1
"descent,down,moving,FALSE;cruise,down,moving,FALSE;cruise,down,moving,FALSE;cruise,up,up,FALSE;cruise,up,up,FALSE",1
"descent,down,down,TRUE;cruise,up,up,FALSE;cruise,up,up,FALSE;cruise,up,up,FALSE;cruise,up,up,FALSE",1
"cruise,up,up,FALSE;descent,up,up,FALSE;descent,up,up,FALSE;cruise,down,moving,FALSE;landed,up,up,FALSE",1
"cruise,up,up,FALSE;landed,up,up,FALSE;landed,down,down,TRUE;landed,down,moving,FALSE;landed,up,up,FALSE",1
"descent,down,down,TRUE;descent,down,down,TRUE;cruise,up,up,FALSE;descent,down,moving,FALSE;cruise,up,up,FALSE",1
"descent,up,up,FALSE;cruise,down,moving,FALSE;cruise,up,up,FALSE;cruise,up,up,FALSE;landed,down,moving,FALSE",1
"cruise,down,moving,FALSE;landed,down,moving,FALSE;landed,down,down,TRUE;landed,down,down,TRUE;landed,down,down,TRUE",1
"cruise,down,moving,FALSE;descent,down,moving,FALSE;cruise,up,up,FALSE;descent,down,moving,FALSE;cruise,down,moving,FALSE",1
"cruise,down,moving,FALSE;landed,down,moving,FALSE;landed,up,up,FALSE;landed,up,up,FALSE;landed,up,up,FALSE",1
"descent,up,up,FALSE;cruise,up,up,FALSE;landed,down,moving,FALSE;landed,down,down,TRUE;landed,up,up,FALSE",1
"descent,down,down,TRUE;cruise,down,moving,FALSE;cruise,up,up,FALSE;cruise,down,moving,FALSE;cruise,up,up,FALSE",1
"cruise,up,up,FALSE;cruise,up,up,FALSE;cruise,up,up,FALSE;landed,down,moving,FALSE;landed,down,moving,FALSE",1
"descent,down,down,TRUE;descent,down,moving,FALSE;descent,up,up,FALSE;cruise,up,up,FALSE;landed,down,moving,FALSE",1
"descent,down,moving,FALSE;descent,down,down,TRUE;descent,down,down,TRUE;landed,down,down,TRUE;landed,down,moving,FALSE",1
"descent,down,down,TRUE;cruise,up,up,FALSE;descent,down,moving,FALSE;descent,up,up,FALSE;descent,down,moving,FALSE",1
"descent,up,up,FALSE;descent,down,down,TRUE;cruise,up,up,FALSE;descent,down,moving,FALSE;descent,down,down,TRUE",1
"descent,up,up,FALSE;cruise,up,up,FALSE;descent,down,moving,FALSE;landed,down,down,TRUE;landed,down,moving,FALSE",1
"descent,down,down,TRUE;cruise,up,up,FALSE;cruise,down,moving,FALSE;cruise,down,moving,FALSE;landed,up,up,FALSE",1
"cruise,up,up,FALSE;cruise,up,up,FALSE;descent,down,moving,FALSE;descent,down,down,TRUE;descent,down,moving,FALSE",1
"cruise,down,moving,FALSE;descent,down,moving,FALSE;descent,down,moving,FALSE;descent,down,moving,FALSE;cruise,up,up,FALSE",1
"descent,down,down,TRUE;cruise,up,up,FALSE;cruise,down,moving,FALSE;landed,down,moving,FALSE;landed,down,down,TRUE",1
"descent,up,up,FALSE;descent,down,moving,FALSE;cruise,up,up,FALSE;landed,down,moving,FALSE;landed,down,down,TRUE",1
"cruise,up,up,FALSE;cruise,down,moving,FALSE;cruise,up,up,FALSE;cruise,up,up,FALSE;cruise,up,up,FALSE",1
"cruise,down,moving,FALSE;cruise,down,moving,FALSE;cruise,down,moving,FALSE;descent,down,moving,FALSE;descent,up,up,FALSE",1
"descent,down,down,TRUE;descent,down,moving,FALSE;landed,down,down,TRUE;landed,down,down,TRUE;landed,down,down,TRUE",1
"landed,down,moving,FALSE;landed,down,down,TRUE;landed,down,down,TRUE;landed,up,up,FALSE;landed,up,up,FALSE",1
"descent,down,down,TRUE;descent,down,down,TRUE;landed,up,up,FALSE;landed,down,moving,FALSE;landed,down,down,TRUE",1
"landed,down,down,TRUE;landed,up,up,FALSE;landed,down,down,TRUE;landed,down,down,TRUE;landed,up,up,FALSE",1
"cruise,up,up,FALSE;cruise,down,moving,FALSE;descent,down,moving,FALSE;cruise,up,up,FALSE;landed,down,moving,FALSE",1
"descent,down,down,TRUE;descent,down,moving,FALSE;cruise,up,up,FALSE;descent,down,moving,FALSE;descent,down,moving,FALSE",1
"descent,up,up,FALSE;descent,down,moving,FALSE;cruise,down,moving,FALSE;descent,down,moving,FALSE;cruise,up,up,FALSE",1
"descent,down,moving,FALSE;cruise,up,up,FALSE;descent,down,moving,FALSE;landed,up,up,FALSE;landed,down,moving,FALSE",1
"descent,up,up,FALSE;descent,down,moving,FALSE;cruise,up,up,FALSE;cruise,up,up,FALSE;landed,down,moving,FALSE",1
"cruise,up,up,FALSE;descent,down,moving,FALSE;descent,down,down,TRUE;cruise,down,moving,FALSE;cruise,down,moving,FALSE",1
"descent,down,down,TRUE;descent,down,moving,FALSE;cruise,up,up,FALSE;cruise,down,moving,FALSE;landed,down,moving,FALSE",1
"descent,up,up,FALSE;descent,down,moving,FALSE;cruise,up,up,FALSE;landed,down,moving,FALSE;landed,up,up,FALSE",1
"descent,down,down,TRUE;cruise,up,up,FALSE;descent,down,moving,FALSE;cruise,up,up,FALSE;cruise,up,up,FALSE",1
"descent,up,up,FALSE;descent,down,down,TRUE;cruise,up,up,FALSE;cruise,up,up,FALSE;landed,down,moving,FALSE",1
"descent,down,down,TRUE;landed,up,up,FALSE;landed,down,down,TRUE;landed,up,up,FALSE;landed,down,down,TRUE",1
"cruise,up,up,FALSE;cruise,up,up,FALSE;cruise,up,up,FALSE;descent,down,moving,FALSE;landed,up,up,FALSE",1
"cruise,down,moving,FALSE;cruise,up,up,FALSE;cruise,up,up,FALSE;landed,down,moving,FALSE;landed,up,up,FALSE",1
"descent,down,down,TRUE;landed,up,up,FALSE;landed,up,up,FALSE;landed,down,moving,FALSE;landed,down,down,TRUE",1
"cruise,up,up,FALSE;descent,down,moving,FALSE;cruise,up,up,FALSE;descent,down,moving,FALSE;cruise,down,moving,FALSE",1
"descent,up,up,FALSE;cruise,up,up,FALSE;descent,down,moving,FALSE;landed,up,up,FALSE;landed,down,moving,FALSE",1
"descent,down,down,TRUE;cruise,up,up,FALSE;landed,up,up,FALSE;landed,down,down,TRUE;landed,up,up,FALSE",1
"descent,down,down,TRUE;descent,down,moving,FALSE;landed,down,down,TRUE;landed,down,moving,FALSE;landed,up,up,FALSE",1
"cruise,up,up,FALSE;landed,down,moving,FALSE;landed,up,up,FALSE;landed,down,moving,FALSE;landed,up,up,FALSE",1
"descent,down,moving,FALSE;cruise,down,moving,FALSE;landed,up,up,FALSE;landed,down,down,TRUE;landed,down,moving,FALSE",1
"descent,down,down,TRUE;cruise,up,up,FALSE;cruise,down,moving,FALSE;landed,down,moving,FALSE;landed,up,up,FALSE",1
"descent,down,down,TRUE;cruise,up,up,FALSE;descent,down,moving,FALSE;descent,down,moving,FALSE;descent,up,up,FALSE",1
"cruise,up,up,FALSE;cruise,up,up,FALSE;descent,up,up,FALSE;descent,down,down,TRUE;cruise,up,up,FALSE",1
"descent,down,down,TRUE;cruise,down,moving,FALSE;cruise,down,moving,FALSE;cruise,up,up,FALSE;landed,down,moving,FALSE",1
"landed,up,up,FALSE;landed,down,down,TRUE;landed,up,up,FALSE;landed,down,down,TRUE;landed,down,down,TRUE",1
"descent,down,moving,FALSE;cruise,up,up,FALSE;cruise,up,up,FALSE;cruise,up,up,FALSE;landed,down,moving,FALSE",1
"descent,up,up,FALSE;descent,down,down,TRUE;landed,down,moving,FALSE;landed,down,down,TRUE;landed,down,moving,FALSE",1
"cruise,up,up,FALSE;cruise,up,up,FALSE;descent,up,up,FALSE;descent,up,up,FALSE;landed,down,moving,FALSE",1
"descent,down,down,TRUE;cruise,down,moving,FALSE;cruise,down,moving,FALSE;descent,down,moving,FALSE;descent,down,down,TRUE",1
"cruise,up,up,FALSE;descent,down,moving,FALSE;descent,down,down,TRUE;cruise,down,moving,FALSE;descent,down,moving,FALSE",1
"cruise,up,up,FALSE;descent,down,down,TRUE;landed,down,up,FALSE;landed,up,moving,TRUE;cruise,down,down,TRUE",0
"cruise,up,up,FALSE;descent,up,moving,FALSE;landed,down,down,FALSE",0
"cruise,up,up,FALSE;descent,up,up,FALSE;landed,down,moving,TRUE;cruise,down,moving,TRUE;cruise,down,down,FALSE",0
"descent,down,moving,TRUE;descent,down,moving,TRUE;landed,up,up,TRUE;descent,down,down,TRUE;descent,down,down,FALSE",0
"cruise,down,down,TRUE;cruise,up,moving,TRUE;cruise,down,up,TRUE;landed,up,down,FALSE;cruise,down,up,FALSE",0
"descent,up,moving,FALSE;descent,up,moving,FALSE;cruise,down,down,FALSE;cruise,up,up,TRUE;cruise,up,down,FALSE",0
"landed,up,moving,TRUE;landed,down,up,TRUE;cruise,down,moving,FALSE;descent,up,moving,TRUE;descent,up,down,FALSE",0
"landed,up,up,TRUE;landed,up,up,TRUE;landed,down,up,TRUE;cruise,down,down,FALSE;descent,down,down,FALSE",0
"cruise,down,down,TRUE;cruise,down,down,FALSE;landed,down,moving,FALSE;landed,up,down,FALSE;landed,up,down,FALSE",0
"cruise,down,down,FALSE;cruise,down,moving,TRUE;cruise,down,down,FALSE;descent,down,moving,FALSE;cruise,down,down,FALSE",0
"landed,up,down,TRUE;descent,up,down,TRUE;cruise,up,down,FALSE;landed,up,up,FALSE;cruise,down,moving,FALSE",0
"descent,up,moving,TRUE;landed,up,down,FALSE;cruise,down,up,TRUE;cruise,up,moving,TRUE;descent,up,down,FALSE",0
"landed,down,moving,TRUE;landed,down,down,FALSE;landed,up,down,FALSE;landed,down,down,FALSE;landed,up,moving,FALSE",0
"cruise,down,moving,FALSE;cruise,up,moving,TRUE;cruise,up,moving,TRUE;landed,up,down,FALSE;landed,up,down,FALSE",0
"cruise,down,up,TRUE;landed,down,down,FALSE;cruise,up,down,FALSE;landed,down,up,TRUE;landed,down,down,FALSE",0
"descent,up,moving,FALSE;descent,up,up,TRUE;descent,down,down,FALSE;cruise,up,moving,TRUE;descent,down,down,FALSE",0
"landed,up,moving,FALSE;descent,down,moving,FALSE;descent,up,up,FALSE;descent,up,down,FALSE;descent,up,moving,FALSE",0
"descent,up,down,FALSE;descent,up,up,FALSE;cruise,down,moving,FALSE;landed,up,up,FALSE;landed,up,down,FALSE",0
"cruise,up,up,TRUE;landed,up,down,FALSE;cruise,down,moving,TRUE;descent,down,down,FALSE;landed,down,down,FALSE",0
"cruise,up,down,FALSE;descent,down,up,TRUE;descent,up,moving,TRUE;cruise,up,down,FALSE;descent,up,down,FALSE",0
"landed,up,up,TRUE;descent,down,moving,TRUE;cruise,up,up,TRUE;cruise,up,moving,FALSE;landed,down,down,FALSE",0
"descent,up,down,FALSE;descent,up,up,TRUE;landed,up,moving,FALSE;landed,down,up,TRUE;landed,down,down,FALSE",0
"cruise,up,down,FALSE;landed,down,down,FALSE;descent,up,moving,TRUE;descent,down,up,TRUE;descent,up,down,FALSE",0
"descent,down,up,TRUE;cruise,down,up,FALSE;descent,up,moving,TRUE;landed,down,down,TRUE;descent,up,down,FALSE",0
"cruise,down,moving,TRUE;landed,down,down,FALSE;descent,up,moving,TRUE;cruise,down,moving,FALSE;landed,down,down,FALSE",0
"descent,up,up,TRUE;landed,up,up,FALSE;cruise,down,moving,TRUE;landed,up,up,TRUE;descent,down,down,FALSE",0
"cruise,down,moving,FALSE;cruise,down,moving,FALSE;cruise,up,down,FALSE;landed,up,down,FALSE;cruise,down,down,FALSE",0
"landed,up,moving,FALSE;cruise,down,down,TRUE;descent,down,down,FALSE;descent,down,down,FALSE;landed,down,down,FALSE",0
"cruise,down,up,TRUE;cruise,up,up,TRUE;landed,up,moving,FALSE;descent,down,down,FALSE;landed,up,up,FALSE",0
"cruise,up,up,TRUE;cruise,down,down,FALSE;landed,up,moving,FALSE;landed,up,down,FALSE;descent,up,down,FALSE",0
"cruise,up,down,FALSE;cruise,down,up,TRUE;descent,down,moving,FALSE;landed,up,moving,FALSE;landed,down,down,FALSE",0
"cruise,down,moving,TRUE;descent,up,down,FALSE;landed,down,up,TRUE;descent,down,down,FALSE;landed,down,moving,FALSE",0
"cruise,up,down,TRUE;cruise,down,down,FALSE;descent,up,up,TRUE;cruise,down,down,FALSE;descent,down,down,FALSE",0
"cruise,up,up,FALSE;landed,down,up,TRUE;descent,down,moving,FALSE;landed,up,up,TRUE;descent,up,down,FALSE",0
"landed,up,down,FALSE;landed,down,down,FALSE;descent,up,up,TRUE;cruise,up,up,TRUE;landed,up,down,FALSE",0
"landed,down,up,TRUE;descent,up,down,FALSE;landed,up,up,TRUE;descent,up,down,TRUE;descent,up,down,FALSE",0
"cruise,down,moving,FALSE;cruise,up,down,FALSE;landed,up,up,TRUE;descent,up,up,TRUE;landed,up,down,FALSE",0
"descent,up,up,TRUE;landed,up,moving,TRUE;cruise,down,up,TRUE;landed,down,down,FALSE;cruise,up,moving,FALSE",0
"descent,up,down,FALSE;cruise,up,moving,FALSE;landed,up,down,FALSE;cruise,up,moving,FALSE;cruise,up,down,FALSE",0
"landed,up,up,TRUE;descent,up,up,TRUE;descent,up,down,FALSE;landed,up,up,FALSE;landed,up,down,FALSE",0
"descent,down,up,TRUE;descent,down,moving,FALSE;cruise,down,moving,FALSE;landed,down,moving,FALSE;landed,down,down,FALSE",0
"landed,down,up,FALSE;cruise,down,up,TRUE;descent,down,moving,TRUE;cruise,up,down,FALSE;landed,up,down,FALSE",0
"cruise,up,moving,TRUE;cruise,down,down,TRUE;descent,up,down,FALSE;descent,up,up,TRUE;landed,up,down,FALSE",0
"descent,up,down,FALSE;descent,down,moving,FALSE;landed,down,moving,FALSE;descent,up,down,FALSE;landed,up,down,FALSE",0
"cruise,up,up,TRUE;cruise,down,up,TRUE;cruise,down,moving,FALSE;landed,up,down,FALSE;descent,down,moving,FALSE",0
"cruise,up,down,FALSE;landed,down,moving,TRUE;descent,down,moving,FALSE;descent,down,down,FALSE;descent,down,down,FALSE",0
"landed,down,up,TRUE;cruise,up,down,FALSE;landed,up,down,FALSE;landed,down,moving,FALSE;landed,down,down,FALSE",0
"descent,down,up,FALSE;cruise,down,up,TRUE;cruise,down,moving,TRUE;landed,down,up,TRUE;cruise,up,down,FALSE",0
"cruise,up,up,FALSE;descent,down,moving,FALSE;cruise,down,down,TRUE;landed,down,up,TRUE;landed,down,down,FALSE",0
"cruise,down,down,TRUE;landed,down,moving,TRUE;descent,down,up,TRUE;cruise,down,down,FALSE;cruise,down,down,FALSE",0
"descent,up,up,TRUE;cruise,down,up,TRUE;descent,down,up,FALSE;landed,up,up,TRUE;landed,up,down,FALSE",0
"cruise,up,down,TRUE;descent,up,moving,FALSE;landed,up,down,FALSE;cruise,down,moving,TRUE;landed,down,down,FALSE",0
"descent,down,down,FALSE;descent,up,moving,TRUE;cruise,down,up,TRUE;landed,down,down,FALSE;cruise,up,up,FALSE",0
"landed,down,down,FALSE;cruise,down,down,FALSE;cruise,up,down,TRUE;cruise,up,down,FALSE;descent,down,moving,FALSE",0
"cruise,up,down,FALSE;landed,up,down,FALSE;cruise,up,moving,TRUE;descent,up,down,FALSE;descent,up,moving,FALSE",0
"landed,up,moving,TRUE;landed,up,down,FALSE;descent,up,down,FALSE;landed,up,moving,TRUE;descent,down,down,FALSE",0
"descent,up,down,TRUE;descent,down,moving,TRUE;descent,down,up,TRUE;landed,down,moving,TRUE;landed,down,down,FALSE",0
"cruise,up,down,FALSE;landed,up,moving,FALSE;descent,up,down,FALSE;cruise,down,up,FALSE;cruise,down,down,FALSE",0
"descent,down,up,FALSE;descent,down,down,FALSE;descent,up,up,TRUE;cruise,up,up,TRUE;cruise,up,down,FALSE",0
"cruise,up,up,TRUE;cruise,down,down,FALSE;descent,up,down,FALSE;landed,down,moving,FALSE;landed,up,down,FALSE",0
"descent,down,moving,FALSE;descent,down,down,FALSE;cruise,down,up,TRUE;cruise,down,down,TRUE;cruise,up,down,FALSE",0
"landed,up,moving,FALSE;descent,up,moving,FALSE;cruise,down,down,FALSE;cruise,down,up,FALSE;descent,up,moving,FALSE",0
"cruise,up,up,TRUE;landed,up,down,FALSE;cruise,down,up,TRUE;landed,up,down,FALSE;landed,up,down,FALSE",0
"landed,down,moving,TRUE;landed,up,moving,TRUE;landed,up,down,FALSE;landed,down,moving,TRUE;landed,down,down,FALSE",0
"landed,up,moving,FALSE;descent,up,up,TRUE;descent,down,up,TRUE;cruise,down,down,FALSE;landed,down,down,FALSE",0
"cruise,down,moving,FALSE;landed,down,up,TRUE;landed,down,up,TRUE;descent,down,up,TRUE;cruise,down,down,FALSE",0
"landed,down,moving,FALSE;descent,down,moving,TRUE;descent,down,moving,TRUE;landed,up,moving,FALSE;descent,up,down,FALSE",0
"cruise,down,up,TRUE;descent,down,moving,FALSE;landed,up,down,FALSE;landed,up,moving,TRUE;landed,up,down,FALSE",0
